gene_id,SRR7819740,SRR7819751,SRR7819759,SRR7819764,SRR7819779,SRR7819802,SRR7819811,SRR7819835,SRR7819862,SRR7819866,SRR7819851,SRR7819863,SRR7819867,SRR7819869,SRR7819870,SRR7819871,SRR7819875,SRR7819885,SRR7819891,SRR7819893
CD4,163,65,188,236,168,595,65,72,514,130,189,334,47,160,207,3382,351,158,0,1107
CD40,536,100,124,180,48,347,406,381,541,386,431,657,637,334,997,1267,126,367,184,387
CD40LG,54,13,30,35,24,26,23,0,31,58,29,54,19,20,23,205,0,22,13,28
CD44,13466,10003,7477,7505,12962,4256,6390,1554,16596,2914,4997,10267,11471,10862,16447,8594,14667,16706,5205,27950
CD47,6794,2214,4467,4468,3462,3213,3018,3168,12065,3635,2839,4155,5054,5861,5184,7455,4511,5393,4923,6663
CD52,49,17,11,17,31,0,10,3,51,59,5,31,7,5,43,24,6,8,8,37
CD5L,118,43,12,60,3,840,1152,1979,198,60,98,174,23,58,102,24,24,109,52,439
CD79A,126,23,67,80,60,29,76,20,128,176,459,153,153,56,180,390,43,133,58,104
CD80,326,82,120,147,127,362,391,270,806,248,331,734,740,505,704,485,652,1246,145,462
CD86,635,84,260,239,178,935,868,853,1534,389,794,3793,776,1220,1757,844,1444,2277,233,1516
CD8A,129,15,40,69,62,34,37,0,93,112,34,18,85,0,112,191,23,17,35,152
CDC25A,134,178,76,78,167,78,55,100,144,73,58,150,83,81,65,83,102,160,75,119
CDC42,4696,4815,3032,3839,4370,6755,6544,8499,10342,6821,6084,10484,4868,6021,5822,7049,5141,7278,2936,8187
CDC42SE1,1483,948,1528,1037,1638,1283,1147,888,1622,1258,427,1269,419,1629,1811,1886,1385,1870,804,1378
CDC73,928,475,1048,946,735,973,389,674,823,454,320,628,388,1598,1435,966,1484,1306,559,1173
CDH1,52942,13279,21164,16351,28255,190,120,125,51833,11334,5168,23616,51327,36502,55138,35194,36567,46927,22597,57429
CDH2,6,10,16,38,6,47,77,13,94,22,2147,339,18,176,58,326,82,459,0,65
CDH20,0,0,0,0,0,0,0,0,0,0,4,0,21,19,13,0,0,25,0,5
CDK2AP1,1798,1407,935,1372,1560,788,1362,548,2403,1484,4899,3153,2659,3309,1401,2361,1610,3044,1333,1415
CDKAL1,961,569,464,559,506,603,521,591,1019,672,582,784,712,845,772,699,699,837,504,948
CDKL4,27,16,17,43,18,75,18,0,62,20,0,38,16,99,40,26,69,20,19,17
CDKN1B,2898,1286,1275,1564,2275,892,1599,899,2414,846,647,1545,1462,1456,3116,2758,994,1828,1738,3053
CDKN2B,56,168,70,50,209,196,216,240,70,112,37,57,12,55,62,35,115,108,31,77
CE10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEACAM1,994,363,1251,997,742,946,423,1261,1130,401,381,1744,402,1206,2190,936,1616,1818,1155,1461
CEACAM16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10
CEACAM23,125,54,139,123,108,133,169,171,78,69,40,116,69,130,65,118,113,100,31,71
CEACAM28,469,208,475,518,387,631,284,353,295,353,537,334,459,1426,677,1982,308,397,165,659
CEACAM30,33,2,0,8,0,7,72,5,34,25,1,38,16,8,0,12,3,36,0,2
CELA1,21,12,8,46,25,5,22,35,55,76,11,42,66,17,10,30,0,44,0,21
CENPS,305,224,104,158,230,126,231,187,555,271,299,376,237,286,171,244,158,260,117,226
CES1,59385,25591,35439,19638,62357,668,134,610,110814,21211,8342,16514,43661,62526,92073,51902,25085,40459,42838,158984
CES5A,16,40,82,0,80,0,0,0,21,63,0,13,0,25,35,0,62,104,0,48
CFDP1,3598,3922,2444,3519,3172,2774,4002,4441,6106,4093,5540,5533,4011,5951,4241,4456,3219,3360,4001,4340
CFTR,419,60,257,446,263,23,8,14,2321,82,117,355,487,352,488,1646,1560,387,19,2145
CGA,0,5,0,0,0,0,0,6,13,0,8,3,0,30,0,0,0,10,0,0
CGN,8951,2064,6899,4359,8758,3,18,7,4511,1569,1113,2013,4899,5040,9910,5440,2970,5467,8893,9761
CH25H,427,81,124,417,135,542,1375,110,589,1066,1375,1118,1437,520,1257,1385,401,609,171,463
CHI3L1,2824,684,806,3018,926,1445,46,1200,4066,1883,6225,7305,9835,10308,4168,4168,11426,12971,446,18967
CHRNA1,0,19,0,0,0,25,0,27,0,12,0,0,8,0,0,0,0,8,4,14
CHST4,0,0,3,5,3,5,91,0,3,0,29,76,0,0,5,7,8,0,0,0
CHTF8,1228,866,949,0,944,743,960,759,1256,878,1218,1428,0,1715,1716,1574,1097,1588,608,1518
CKLF,18,4,0,15,0,0,0,0,6,0,0,0,20,0,11,12,0,0,15,10
CKM,38,159,297,21,131,137,10,982,10839,3850,12,14,83,0,8,108,4,181,6,32906
CKMT2,78,25,33,58,59,20,29,0,873,126,47,33,68,44,60,70,28,72,41,1119
CLCN1,53,36,17,24,43,73,68,68,166,45,11,32,104,51,66,74,25,54,21,192
CLCN3,2196,1042,1979,1204,1806,1503,1009,771,2467,984,520,1663,968,2447,2343,1881,2340,3018,1137,2456
CLDN2,11,3,19,4,39,10,3,3,10,12,14,16,0,76,22,51,23,134,7,37
CLDN3,9751,2384,5823,6241,6254,196,33,504,9299,8321,1382,1261,5381,1657,4068,3194,2478,2375,4794,5460
CLGN,79,0,9,10,0,0,0,0,78,15,0,0,8,0,0,0,0,0,35,0
CLIC1,6966,10585,5593,7244,9856,8831,15523,12734,20588,11625,14648,23675,11731,11038,12811,9500,12299,12560,5929,17463
CLIC2,233,264,296,522,166,1193,1836,623,1947,715,588,890,151,388,993,1104,452,440,165,945
CLN3,3314,1794,1862,2843,3093,970,1742,1321,3413,1328,1843,1932,2967,1695,2207,3112,796,2176,2465,3320
CLN5,1109,696,962,952,860,1625,1016,943,2388,1162,1110,2263,899,1913,1440,1793,1939,2328,608,1675
CLN6,1338,790,525,992,1045,387,967,915,1364,663,1008,1429,1273,1035,701,1365,672,1339,1091,1254
CLN8,534,398,855,424,734,370,413,724,757,470,366,733,231,510,694,796,576,700,394,1081
CLNS1A,2281,1861,1507,1535,2031,1746,1472,2460,4519,2458,2249,2953,2546,2759,2214,2042,2151,2775,2366,2847
CLPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLU,178666,27736,75693,196938,77066,36088,20004,20344,347748,157081,161854,426748,501091,1013504,689925,213197,389311,573235,23746,413901
CLUL1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
CMA1,91,34,190,362,32,505,362,46,967,751,443,175,37,68,227,100,21,42,59,406
CMTM1,0,0,0,4,0,3,5,0,0,0,3,0,10,0,0,0,0,0,0,0
CNBP,15224,14416,12035,10613,15131,13878,9090,14249,30648,17946,11520,15692,17693,20361,21778,19420,14583,16055,13821,22192
CNGA1,34,29,30,16,21,8,5,26,34,21,36,32,64,150,59,40,0,41,41,43
CNGA3,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
CNGB1,0,0,0,0,0,5,6,0,42,0,0,0,0,0,0,0,0,3,0,0
CNGB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNR2,13,3,11,7,3,7,19,2,14,3,17,19,3,7,4,16,0,40,24,5
CNTFR,441,1220,367,298,1184,689,95,1063,368,543,284,185,289,282,645,1167,128,101,251,449
CNTNAP5,14,217,89,151,77,949,55,479,141,38,193,125,41,1680,232,110,889,1861,0,297
COL1A1,31266,7033,6237,54996,4574,51774,970255,121348,94288,19775,2979614,963641,23128,7439,7553,22912,17232,56027,5969,25001
COL1A2,35538,12262,14711,69204,7423,105555,627152,80733,143112,65735,1471779,1059209,121865,30562,19720,37645,39738,80642,12030,49414
COL2A1,779,80,54,1039,197,0,0,0,384,244,25577,25438,16573,40729,405,3027,1964,1477,346,305
COL4A4,20,58,72,122,89,264,27,32,29,39,0,12,0,42,12,1005,26,60,0,34
COL4A5,2261,810,1607,2255,1204,1316,247,1085,1512,388,176,1815,1589,5388,2445,1517,3914,6468,1066,1752
COL6A3,3602,3770,2487,19534,1099,29469,45168,25241,24139,1831,26184,56608,849,2516,3058,7528,7559,31406,2011,12895
COL7A1,3276,5183,1742,1464,4700,496,915,477,2505,519,1137,17431,2330,1922,2117,2576,1830,2020,1203,4593
COL9A2,2844,2258,539,1311,1892,411,681,2379,2831,1276,14221,4665,3350,3483,1553,2952,1137,4933,236,3889
COL9A3,13,1442,18,33,238,3803,21,11930,56,438,2946,1059,1419,267,47,76,35,154,22,234
COMMD1,1680,1246,1016,1176,1303,1575,1312,1848,2015,1611,1053,2123,1067,2156,2078,2185,1965,2140,926,2096
COMMD3,3407,1640,1452,1861,2041,1049,2004,1985,5077,2747,2252,3002,4015,2297,2291,2850,1503,2195,2680,3424
COMT,5885,4203,5710,5154,5859,4074,5301,4004,7828,5160,4290,6406,6229,6725,7120,5882,4352,12963,2894,9746
COPS9,1302,1903,658,1148,1729,1691,2667,3633,3820,3140,1918,2646,2010,1620,926,1608,1091,1278,883,1998
COR52A16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cOR9S7P,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX16,310,169,173,138,174,181,83,189,365,255,269,259,198,234,144,186,182,227,231,273
COX17,831,1142,536,679,1057,1317,1372,2610,2489,1953,1382,1364,1375,1256,841,1235,655,1030,678,1242
COX5A,3599,4316,3101,3391,4320,4602,2986,10062,6956,4342,4906,4219,4187,4555,2819,4041,3265,3321,4325,4607
COX5B,3502,3758,1969,2988,3428,3489,3129,7706,7509,7058,5345,5404,5950,4258,2821,3521,2792,3354,2500,4315
COX8A,5382,4921,3620,4808,5439,6657,3724,10476,7035,8251,7186,7232,5776,5459,3978,5242,3335,5056,3677,5995
CPB1,4,6,0,4,0,24,12,71,23,0,0,0,6,0,5,0,0,0,0,11
CPNE1,5098,4435,3589,4355,4816,4501,5870,4727,6669,2896,5532,6492,4200,5893,5033,5909,4408,6315,3581,6364
CPT1A,7630,3867,6276,5909,7814,4299,3784,3517,6143,2847,1793,4614,3903,5229,8908,6547,4356,7910,6278,13166
CREM,325,249,244,373,282,578,685,629,798,497,608,678,610,1237,888,614,619,663,229,584
CRH,43,41,18,26,39,21,46,13,63,32,30,20,40,28,11,41,6,22,9,40
CRP,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0
CRSP-2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CRSP-3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CRSP-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYAA,9,4,0,14,4,0,0,2,15,0,0,0,0,0,0,0,0,0,0,10
CRYBA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYBA4,82,75,42,133,80,38,40,32,86,39,70,90,71,124,47,69,39,18,123,56
CRYBB2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
CRYGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGC,0,3,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CRYGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGS,125,60,37,82,112,21,113,13,131,34,122,141,190,55,35,97,5,63,97,131
CRYZ,970,727,653,521,581,3001,548,1671,1689,685,769,1258,815,1679,887,705,594,958,1496,1307
CSF2,0,0,0,4,0,0,11,0,0,0,4,0,0,0,0,0,0,22,0,6
CSN2,123044,158985,870932,347095,67555,43,616,669,290534,25462,1923,730,4266,84818,50920,374216,124650,1089,224140,1740671
CTF1,187,121,114,139,114,109,34,64,119,42,47,44,68,111,142,124,95,115,124,131
CTLA4,83,22,22,50,34,36,18,12,67,68,128,95,193,39,80,127,63,66,7,119
CTNNB1,20777,18205,16248,18602,20558,18435,16510,10629,33535,10021,31211,58741,36242,101668,40617,30039,52363,76775,12433,30862
CTSA,4949,3785,2867,2550,6003,6620,17840,10829,13638,3847,8833,15064,4816,6141,4542,6039,3797,6547,2526,10310
CTSC,28859,10378,37795,9991,38302,18316,29651,23525,83720,10254,15686,26896,21434,27366,52444,38506,12968,19226,21799,57024
CTSD,9960,9780,10950,12033,19132,15249,15330,33319,29928,6732,26823,68692,19334,29370,17488,22486,38815,57414,10858,83303
CTSK,8809,4706,3058,5765,4630,18741,33322,30820,40311,13737,22850,69433,13023,7568,10886,15188,10844,10129,2051,27154
CTSS,3516,1205,1961,2163,1429,11221,9825,17013,27596,4135,6383,26725,3923,7103,11541,5830,5202,7737,2630,16765
CTXN1,22,113,26,30,38,51,314,0,41,34,12,9,41,8,10,9,6,12,0,14
CUBN,122,97,45,263,120,271,253,296,245,34,1053,509,330,560,155,73,201,620,63,154
CUPIN1,8,22,0,14,21,0,14,0,45,10,114,13,11,0,17,25,16,7,0,29
CX3CL1,526,253,203,358,292,64,84,52,375,95,337,409,338,1051,645,526,757,1441,65,299
CX3CR1,147,26,186,70,87,37,39,38,90,55,43,678,41,370,178,156,101,271,117,233
CXCL10,309,10,34,46,19,7,8,0,282,396,112,88,287,104,8893,252,89,366,20,67
CXCL12,946,1932,1975,5137,861,6157,8547,7297,5413,3433,274,988,387,844,1978,3759,601,1081,498,4245
CXCL8,176,43,138,826,138,710,1836,164,626,566,1711,1451,135,1314,1483,1679,2644,299,13,2566
CXCR2,10,15,100,26,18,111,7,15,17,42,23,18,6,51,9,507,58,0,3,53
CXCR3,66,9,37,18,32,9,22,40,79,33,50,116,49,8,58,89,2,31,13,93
CXCR4,2798,465,758,838,1069,210,394,294,2656,1916,1021,2314,1932,1036,956,3833,1039,1542,2272,1851
CYB5A,1169,3744,986,893,1852,9186,1190,7638,3615,3163,2154,2966,1212,1505,2010,1538,1536,1443,665,2857
CYB5R1,2284,2451,1380,1316,2608,1798,3055,2532,3805,1267,2493,2723,1871,2930,2009,2643,1715,2570,1848,3245
CYB5R3,3958,4696,4500,3543,3398,10200,5689,10127,7095,4243,3175,7351,4213,7551,8192,7135,5692,12174,2958,8735
CYBA,5839,2369,2556,3861,2766,4153,15352,10774,10335,4918,7065,5592,5469,4402,3804,4382,2202,2944,4707,6807
CYBB,688,114,295,228,307,2904,842,2269,1547,188,293,1930,105,676,1496,984,732,1123,242,2200
CYCS,2180,1751,1445,1133,1861,2679,1927,3003,6350,3490,3333,4752,2006,3641,1871,2443,3040,3570,1112,2107
CYGB,232,620,91,537,215,1495,1051,4721,400,299,430,452,95,44,274,698,114,280,148,450
CYP19A1,0,0,0,0,10,15,15,0,0,0,16,0,0,39,0,0,28,39,0,0
CYP1A2,0,185,58,5,318,18,1,36,0,279,0,9,0,0,14,0,1,7,0,1003
CYP1B1,1479,441,2011,2920,1133,3996,3174,1563,1026,464,387,2012,2132,5920,3233,2110,4533,8539,552,9101
CYP21A2,774,2054,232,1188,717,1935,18621,4647,3604,1064,425,448,531,231,804,2341,176,387,159,3945
CYP2A13,46,123,58,11,71,729,0,569,52,44,11,20,31,17,0,133,44,0,13,259
CYP2A7,6,21,6,0,5,60,0,44,4,14,2,0,4,0,0,15,0,0,0,21
CYP2B6,137,41,13,11,5,16,0,0,33,94,0,0,184,0,0,14,0,27,0,72
CYP2C18,74,33,26,30,30,13,40,0,70,8,52,72,58,10,60,64,16,64,9,59
CYP2D15,93,78,15,38,59,31,90,26,58,44,249,58,80,0,50,27,0,80,52,25
CYP2E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP3A26,67,29,54,17,97,6,8,0,17,30,207,30,26,93,0,63,146,106,16,52
CYP4A11,6,20,3,17,7,7,0,0,5,5,0,0,9,0,0,19,6,11,0,16
CYP4A37,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
CYP4A38,0,8,0,0,7,0,0,0,0,11,0,0,3,0,24,0,9,0,0,9
CYP4X1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4
DAG1,10012,7434,4239,5523,6544,14199,5309,16513,8432,3701,3082,9708,9662,16321,8378,20715,12527,21303,3241,7804
DAPK1,4320,643,2672,2623,2195,2523,1196,2914,2634,1019,603,1869,905,2521,2960,2991,1959,2935,2646,3886
DBH,76,0,0,0,10,0,0,0,23,32,0,0,12,0,0,58,0,0,0,9
DBI,10323,7960,8384,11931,11284,12931,4635,21138,23586,17221,8996,11295,24516,23469,9267,8389,9208,8729,22180,11394
DCN,11566,44163,35084,74865,10006,223242,219568,112260,226871,144289,61352,64565,8762,17159,69635,127153,10487,16501,8375,229700
DCT,0,859,15,0,301,0,0,0,0,33,54,0,0,0,7,5,0,0,0,28
DDOST,11655,7989,7021,9307,9193,8361,13664,10627,9288,9793,26604,9560,12632,12725,8819,13516,8948,13311,11569,17001
DDX39B,9064,7026,4383,6524,7646,3375,5790,3588,8268,4140,9001,8153,7891,5643,5142,8087,4298,8234,6560,7966
DDX5,64082,34590,32603,34400,41461,45485,34718,25859,78912,24917,34198,46592,69930,45894,59874,65390,34275,68259,31201,48793
DEFB1,32,53,116,16,212,3,0,0,23,238,47,66,20,125,14,175,23,19,24,119
DEFB105A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB118,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
DEFB119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB124,15,0,0,0,0,0,8,11,0,0,0,14,0,0,0,0,0,0,18,0
DEFB126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
DEFB128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERPC,1661,1506,1484,2181,1518,1299,1469,1441,1811,1238,1637,2388,2376,2640,2670,2772,2331,2331,1410,2381
DES,77,443,5069,228,500,1366,763,199,6573,1269,283,213,47,104,233,1445,63,507,15,11767
DHDH,136,169,57,108,203,466,583,962,283,170,239,407,267,302,315,492,110,188,93,781
DHRS4,3865,5929,3397,4272,3970,12838,3886,19472,6361,4943,2551,3673,4014,4308,3211,4399,2031,2672,5340,5767
DIABLO,1658,1275,798,1008,1577,1327,1211,1623,3667,1895,2652,3444,1865,2102,1813,1954,1421,1718,1165,2111
DIO1,66,199,38,18,381,9,8,0,8,289,10,19,31,7,103,5,0,63,21,63
DIO2,4403,272,951,738,2387,28,179,11,1245,510,32,248,610,370,3297,1806,783,662,785,1328
DIO3,7,521,49,42,429,227,200,124,18,295,408,164,31,49,12,50,304,70,0,77
DKK3,266,923,744,697,835,947,2823,51,1930,748,1169,2770,260,273,2755,1115,752,1568,146,2089
DLA-12,26786,13522,10656,16245,9122,21807,66055,33385,70344,24293,38397,48233,35280,25455,44302,44757,20943,15900,7548,45446
DLA-64,24711,10252,11364,15245,10396,16232,47109,26150,73703,22485,28108,39908,40187,19134,31823,35774,13033,13958,8513,39103
DLA-79,1767,614,1445,1573,662,1749,2774,745,2744,1738,2002,1102,3576,1295,2501,3266,1620,1728,787,2577
DLA-DMA,1693,256,411,734,394,1071,3512,2698,2001,2809,1846,3693,3298,1343,2454,2449,837,1934,513,2155
DLA-DMB,3261,357,807,1351,713,1830,4877,3512,4698,3505,2334,5976,4142,3064,6137,3434,1493,3671,519,3649
DLA-DOA,229,12,42,95,28,37,128,47,343,149,303,200,170,32,100,128,31,100,32,141
DLA-DOB,183,27,60,83,84,68,138,48,184,96,223,289,59,48,123,128,45,80,14,152
DLA-DQB1,9427,734,2007,3238,1605,2281,8277,7143,10553,10449,8469,15286,19126,6423,10288,8827,3328,10200,1654,18145
DLA-DRA,41273,3361,8333,10421,7712,15602,45015,24166,51050,37663,16829,50705,21985,24038,48498,38129,18844,39950,5229,41477
DLA88,21351,8625,13985,14661,12906,23752,50762,29591,69046,18684,21324,39931,23021,19461,42212,35440,10757,9066,8286,37505
DLC1,670,1575,819,2540,933,6838,6018,6904,1783,835,2204,2392,677,860,1152,1923,855,2348,645,1320
DLD,3617,2864,2577,2712,2827,5413,2106,6428,7973,2442,2938,4449,2729,5361,3699,3367,3434,4625,2565,5076
DMD,2132,1802,1323,1585,2175,4775,636,3431,2390,564,223,1466,1493,1906,4432,3096,1413,3254,575,3571
DNAJA1,5263,4949,2797,4052,4135,6984,6866,4966,12587,3874,8716,7573,4743,9826,8399,6717,8940,8953,2536,6454
DNAJC25,833,524,751,774,727,1062,969,790,1766,797,1331,1233,814,1270,1130,1165,1056,1211,839,979
DNASE1,14,23,23,0,45,8,15,0,0,18,20,14,26,26,0,8,0,0,10,44
DNM1,561,550,316,1243,246,2494,4453,2071,964,349,1352,693,197,186,333,807,158,483,208,1127
DPT,3238,11496,2253,8020,3094,45699,30161,60761,22268,11936,17122,21607,2628,767,1928,5147,830,2626,306,13193
DRD2,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
DSC1,37,2455,10108,28,4281,0,3,0,51,4279,0,54,9,17,39,10,23,19,0,6429
DSG1,0,11191,14750,3,19583,6,0,13,49,6601,8,3963,0,18,208,0,25,89,0,10629
DSG3,1372,2987,2884,1981,5348,49,0,0,1088,914,319,4172,603,2726,4646,4011,12336,8509,127,3525
DSTYK,812,462,837,673,718,844,538,453,431,171,188,426,240,950,965,815,788,1095,326,733
DUOX1,587,2425,1008,70,3082,227,22,74,858,685,3128,1262,1378,3174,3763,83,218,782,478,1918
DYNLRB1,4488,4345,2450,3245,4381,3975,4453,6450,9557,8060,7405,8159,3306,6465,5990,5163,4625,5813,3110,5772
DYNLT3,2116,797,1667,1021,910,1724,566,777,5423,1252,596,1763,982,4245,1268,1716,2453,2921,816,1866
DZIP1,693,1907,669,2253,1541,3487,4348,1359,2591,961,3334,3578,2221,5112,1395,2336,2848,4250,250,1386
EBAG9,1463,1072,1179,1071,1250,1042,1157,1016,3240,1799,1257,1313,1687,2764,2391,1743,1403,1622,1364,2144
EDA,559,510,374,628,578,470,697,615,594,196,98,276,511,296,307,639,233,320,501,658
EDN1,103,419,213,260,674,656,1761,263,453,292,205,575,79,170,243,714,197,482,0,846
EDN2,40,113,11,5,321,0,0,0,15,48,79,52,32,30,58,59,26,14,0,35
EDN3,26,20,16,310,23,67,66,20,100,34,71,38,7,110,14,36,9,56,99,39
EDNRA,467,400,625,919,338,483,627,538,571,742,664,2348,800,4342,877,744,2386,4529,208,771
EDNRB,268,285,544,643,212,829,1214,389,877,336,377,511,165,240,926,951,652,1253,114,846
EEF1A1,442073,484374,544319,486951,498022,425221,366024,682931,718336,712979,315840,515539,493213,728345,663082,823279,542161,518341,770783,754587
EFNB2,156,384,381,426,679,324,456,81,263,265,77,505,92,223,463,535,560,529,45,417
EGF,407,49,174,38,245,67,121,27,248,119,35,102,70,439,1181,201,177,722,93,680
EIF1,13663,17233,10901,16099,18549,17983,22610,20740,23212,14726,25173,18013,21438,16692,22348,26403,12531,14840,9281,19300
EIF2AK1,1335,953,1094,837,1154,851,660,854,1613,829,1219,1432,742,1174,1429,1298,1259,1453,988,1792
EIF2AK2,310,83,412,558,133,499,233,154,369,67,164,305,244,740,1574,348,1281,477,239,447
EIF2D,3439,2677,1797,2309,3439,1586,2131,2719,3620,2096,2302,2715,3007,2623,3257,3400,1593,2612,3402,3331
EIF3L,13726,14306,16981,14499,16549,11544,12142,18432,22613,19942,11554,16447,15005,19688,17910,21986,14587,16141,24494,20082
EIF4A1,33588,35707,21831,28245,38960,27703,37567,29516,52258,30708,43519,47532,36051,32243,30472,40070,35242,37514,28188,37122
EIF4E2,1401,1234,911,1058,1546,1061,1671,1582,1813,1485,1683,2028,1336,1618,1313,1517,1193,1631,1007,1576
EIF4EBP3,1323,2293,1757,2643,2892,1345,2615,2903,2166,2120,2169,1415,1981,1985,1632,1755,1262,1785,2726,2224
ELANE,21,0,0,7,0,0,0,1247,0,20,0,0,0,0,0,24,0,0,0,0
ELSPBP1,0,17,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,13
EMR4,75,9,87,62,63,421,120,88,498,59,211,485,91,211,211,262,495,664,19,388
EOGT,1633,778,1748,1277,1250,752,515,216,1162,486,174,1440,880,2216,1732,1677,2352,3137,1009,1463
EPB41,2144,1483,2600,1789,2065,3641,923,4429,1808,872,313,1195,585,2356,2670,2454,3112,1884,1026,2467
EPB41L5,1362,311,1483,665,894,403,34,266,891,432,70,275,305,929,993,1006,1708,1035,852,983
EPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPOR,1309,101,407,747,965,35,36,16,588,115,173,149,271,60,356,326,61,46,776,482
ERBB2,9341,6245,7391,5257,8935,2734,1429,2588,7450,3862,3278,5586,7218,7557,9261,8996,6277,9359,6938,11527
ESR1,3767,913,4151,2766,1448,4931,86,6696,3376,824,215,199,572,3425,2173,1218,620,1047,3589,1917
ESRRA,782,630,664,636,1246,1056,1021,1524,893,634,1323,1424,823,1479,818,1335,1169,1440,446,1429
ETF1,4441,3522,4249,3204,3976,6745,2391,5922,6582,2977,2770,4527,2580,6464,6614,5659,6483,6234,3115,6227
ETFDH,3256,2247,2266,2056,3420,5157,2036,8801,4321,2194,1636,3467,2514,3416,2695,2503,2566,3650,2642,3433
EWSR1,13092,8141,5470,7024,12374,4695,7332,6731,15191,3681,9196,12142,9626,7433,7859,10475,5247,8050,9414,11473
EXOC6,1009,345,687,612,487,849,506,435,1158,482,227,603,494,806,1100,935,851,951,629,1057
EZR,36205,26132,20889,13905,34720,17989,14934,12347,95154,18297,17738,31654,35479,32839,39462,31608,39202,42254,9003,50001
F11,528,51,131,91,161,213,35,56,422,54,37,102,645,142,655,95,19,360,132,91
F2RL1,211,72,232,62,279,0,0,0,512,131,10,158,49,90,482,357,368,304,19,304
F3,12076,2086,3864,7482,3739,7472,1766,5969,18146,5507,1990,7452,7940,5642,8192,10300,9851,9738,2972,8796
F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8,49,172,324,489,93,973,123,374,181,105,7,40,7,99,464,399,202,58,29,318
F9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FABP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM122B,575,253,252,274,319,353,361,271,599,137,409,572,390,375,385,480,273,647,171,375
FAM151A,17,18,15,28,9,42,40,20,24,20,17,18,0,14,0,14,0,23,0,42
FAM32A,2436,2831,1580,1772,3294,1628,2726,2331,4419,2722,4461,3134,2646,3806,2657,2939,1676,3035,2019,3253
FAM83H,1394,2032,1376,805,2499,891,114,1299,1236,519,297,783,645,982,901,968,1065,1583,703,1199
FASLG,35,3,31,41,9,6,13,32,75,43,13,33,61,6,33,162,19,13,21,43
