"gene_id","SRR7819740","SRR7819751","SRR7819759","SRR7819764","SRR7819779","SRR7819802","SRR7819811","SRR7819835","SRR7819851","SRR7819862","SRR7819863","SRR7819866","SRR7819867","SRR7819869","SRR7819870","SRR7819871","SRR7819875","SRR7819885","SRR7819891","SRR7819893"
"MIR222",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"MAGEB10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DMD",1079,901,657,784,1092,2283,310,1637,113,1197,725,282,784,961,2200,1586,697,1674,302,1818
"TMEM47",2779,717,3503,2129,1026,2548,1452,755,698,4827,2026,1034,1585,5262,3466,2276,3230,4243,2871,2705
"KDM5C",3469,2587,2195,2651,3628,2195,2264,1619,2105,2281,2305,537,2298,3061,2466,3208,2584,3486,1886,3511
"MIR8834B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR1468",1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MIR223",2,2,1,4,0,6,0,0,0,1,0,4,0,1,5,44,0,1,1,6
"AR",21,12,38,49,22,68,3,98,0,26,8,2,2,27,53,17,19,44,4,37
"MIR8904A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EDA",277,245,181,308,279,229,338,310,44,285,132,99,256,148,150,311,116,151,244,332
"MIR676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL2RG",143,11,39,79,27,72,154,98,158,133,128,62,147,58,149,263,61,63,28,150
"CXCR3",37,6,18,7,15,4,12,22,30,37,71,15,26,5,30,52,1,19,7,52
"RPS4X",59781,69626,62131,55101,72659,28294,36862,56804,51297,119788,60796,114070,73813,72246,63392,79800,56093,54417,109613,77800
"MIR421",124,31,53,41,60,39,24,19,6,53,22,1,10,3,45,61,5,53,51,50
"MIR374B",114,33,66,42,93,37,31,14,4,45,26,4,20,13,60,66,15,45,62,75
"MIR545",1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR374A",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"MIR361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEX4",737,466,340,492,512,249,120,332,451,1335,414,927,860,1013,1188,947,440,602,659,652
"PLP1",0,8,20,1,8,17,3,1,0,28,5,15,28,4,35,10,9,31,1,6
"CLDN2",5,1,11,2,18,5,1,2,7,3,8,7,0,40,13,23,10,67,4,18
"COL4A5",1157,395,795,1113,600,636,122,538,91,775,895,198,825,2640,1174,761,1952,3283,526,888
"MIR652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTR2C",0,0,1,2,1,1,3,0,0,5,0,0,0,0,0,2,0,1,0,1
"MIR448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL13RA2",25,9,13,31,12,25,29,6,71,113,166,32,26,8,15,61,20,57,42,58
"PGRMC1",3606,2585,2250,2366,3359,3501,4462,3570,2994,7122,3863,3505,3216,3282,3821,3879,3339,3751,2805,4754
"LOC403555",194,177,121,118,162,94,154,65,173,255,246,112,164,266,182,190,176,247,124,220
"MIR8904B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"XIAP",116,96,197,169,136,264,89,182,135,189,201,73,60,371,396,212,309,347,96,249
"MIR2483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC25A14",172,106,89,118,101,80,88,95,171,310,234,233,291,191,178,180,134,203,109,210
"MIR363",1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR92A-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR19B-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR20B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR18B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR106A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HPRT1",614,474,400,400,508,845,689,850,1349,2468,1500,690,705,1531,799,738,1333,1433,513,907
"MIR450B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MIR450A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MIR542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MIR503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MIR424",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"PLAC1",10,7,7,15,7,5,25,7,52,40,31,12,23,12,23,14,6,24,23,13
"FAM122B",309,136,132,139,165,181,181,138,210,309,283,61,207,188,184,245,146,342,96,194
"HTATSF1",1830,1374,1255,1561,1356,1726,1359,2235,1838,3054,2588,981,1814,2546,2354,2007,1672,2688,1610,2542
"CD40LG",30,7,13,19,11,13,14,3,14,15,29,28,11,7,16,109,4,9,6,15
"MIR504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"MIR505",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908D-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908A-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908A-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908D-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908A-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908D-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908A-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8908F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR507A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR508A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR508B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR507B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IDS",1253,766,1056,1031,1101,3187,1790,1846,513,1465,1679,800,501,2401,1377,1529,2342,2505,459,1606
"MIR2114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VMA21",158,108,126,98,113,203,132,218,225,141,223,148,100,197,91,114,155,169,93,165
"MIR224",0,0,0,1,3,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0
"MIR452",0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0
"MIR105A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR105B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BGN",2201,1976,885,3382,2061,2252,9642,1614,55120,3797,50577,2157,19812,25975,2475,12706,13437,21753,483,2158
"SSR4",6468,5381,6939,7037,8598,2927,7240,7586,11956,9913,9154,11795,10757,8174,6054,7864,6792,5752,7784,7323
"AVPR2",13,83,40,89,37,160,217,77,37,81,8,88,6,5,40,144,6,9,9,74
"MIR718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPN1LW",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MPP1",819,957,451,609,842,1347,3178,2977,1430,1920,2424,593,947,981,891,1407,643,1261,571,1767
"F8",25,83,153,230,46,472,57,206,3,87,20,51,5,44,237,202,100,27,14,151
"FUNDC2",635,853,487,562,654,1481,656,1991,1047,1431,1382,1053,905,1243,836,915,715,1043,498,1275
"CLIC2",113,122,151,262,79,579,886,308,294,939,436,351,76,175,465,546,216,221,78,466
